223	0.0001	0.307622
223.5	0.0001	0.307632
224	0.0001	0.307642
224.5	0.0001	0.307652
225	0.0001	0.307662
225.5	0.0001	0.307672
226	0.0001	0.307682
226.5	0.0001	0.307692
227	0.0001	0.307702
227.5	0.0001	0.307712
228	0.0001	0.307722
228.5	0.0001	0.307732
229	0.0001	0.307742
229.5	0.0001	0.307752
230	0.0001	0.307762
230.5	0.0001	0.307772
231	0.0001	0.307782
231.5	0.0001	0.307792
232	0.0001	0.307802
232.5	0.0001	0.307812
233	0.0001	0.307822
233.5	0.0001	0.307832
234	0.0001	0.307842
234.5	0.0001	0.307852
235	0.0001	0.307862
235.5	0.0001	0.307872
236	0.0001	0.307882
236.5	0.0001	0.307892
237	0.0001	0.307902
237.5	0.0001	0.307912
238	0.0001	0.307922
238.5	0.0001	0.307932
239	0.0001	0.307943
239.5	0.0001	0.307953
240	0.0001	0.307963
240.5	0.0001	0.307973
241	0.0001	0.307983
241.5	0.0001	0.307993
242	0.0001	0.308003
242.5	0.0001	0.308013
243	0.0001	0.308023
243.5	0.0001	0.308033
244	0.0001	0.308043
244.5	0.0001	0.308053
245	0.0001	0.308063
245.5	0.0001	0.308073
246	0.0001	0.308083
246.5	0.0001	0.308093
247	0.0001	0.308103
247.5	0.0001	0.308113
248	0.0001	0.308123
248.5	0.0001	0.308133
249	0.0001	0.308143
249.5	0.0001	0.308153
250	0.0001	0.308163
250.5	0.0001	0.308173
251	0.0001	0.308183
251.5	0.0001	0.308193
252	0.0001	0.308203
252.5	0.0001	0.308213
253	0.0001	0.308224
253.5	0.0001	0.308234
254	0.0001	0.308244
254.5	0.0001	0.308254
255	0.0001	0.308264
255.5	0.0001	0.308274
256	0.0001	0.308284
256.5	0.0001	0.308294
257	0.0001	0.308304
257.5	0.0001	0.308314
258	0.0001	0.308324
258.5	0.0001	0.308334
259	0.0001	0.308344
259.5	0.0001	0.308354
260	0.0001	0.308364
260.5	0.0001	0.308374
261	0.0001	0.308384
261.5	0.0001	0.308394
262	0.0001	0.308404
262.5	0.0001	0.308414
263	0.0001	0.308424
263.5	0.0001	0.308434
264	0.0001	0.308445
264.5	0.0001	0.308455
265	0.0001	0.308465
265.5	0.0001	0.308475
266	0.0001	0.308485
266.5	0.0001	0.308495
267	0.0001	0.308505
267.5	0.0001	0.308515
268	0.0001	0.308525
268.5	0.0001	0.308535
269	0.0001	0.308545
269.5	0.0001	0.308555
270	0.0001	0.308565
270.5	0.0001	0.308575
271	0.0001	0.308585
271.5	0.0001	0.308595
272	0.0001	0.308605
272.5	0.0001	0.308615
273	0.0001	0.308625
273.5	0.0001	0.308636
274	0.0001	0.308646
274.5	0.0001	0.308656
275	0.0001	0.308666
275.5	0.0001	0.308676
276	0.0001	0.308686
276.5	0.0001	0.308696
277	0.0001	0.308706
277.5	0.0001	0.308716
278	0.0001	0.308726
278.5	0.0001	0.308736
279	0.0001	0.308746
279.5	0.0001	0.308756
280	0.0001	0.308766
280.5	0.0001	0.308776
281	0.0001	0.308786
281.5	0.0001	0.308796
282	0.0001	0.308807
282.5	0.0001	0.308817
283	0.0001	0.308827
283.5	0.0001	0.308837
284	0.0001	0.308847
284.5	0.0001	0.308857
285	0.0001	0.308867
285.5	0.0001	0.308877
286	0.0001	0.308887
286.5	0.0001	0.308897
287	0.0001	0.308907
287.5	0.0001	0.308917
288	0.0001	0.308927
288.5	0.0001	0.308937
289	0.0001	0.308947
289.5	0.0001	0.308958
290	0.0001	0.308968
290.5	0.0001	0.308978
291	0.0001	0.308988
291.5	0.0001	0.308998
292	0.0001	0.309008
292.5	0.0001	0.309018
293	0.0001	0.309028
293.5	0.0001	0.309038
294	0.0001	0.309048
294.5	0.0001	0.309058
295	0.0001	0.309068
295.5	0.0001	0.309078
296	0.0001	0.309088
296.5	0.0001	0.309099
297	0.0001	0.309109
297.5	0.0001	0.309119
298	0.0001	0.309129
298.5	0.0001	0.309139
299	0.0001	0.309149
299.5	0.0001	0.309159
300	0.0001	0.309169
300.5	0.0001	0.309179
301	0.0001	0.309189
301.5	0.0001	0.309199
302	0.0001	0.309209
302.5	0.0001	0.309219
303	0.0001	0.30923
303.5	0.0001	0.30924
304	0.0001	0.30925
304.5	0.0001	0.30926
305	0.0001	0.30927
305.5	0.0001	0.30928
306	0.0001	0.30929
306.5	0.0001	0.3093
307	0.0001	0.30931
307.5	0.0001	0.30932
308	0.0001	0.30933
308.5	0.0001	0.30934
309	0.0001	0.30935
309.5	0.0001	0.309361
310	0.0001	0.309371
310.5	0.0001	0.309381
311	0.0001	0.309391
311.5	0.0001	0.309401
312	0.0001	0.309411
312.5	0.0001	0.309421
313	0.0001	0.309431
313.5	0.0001	0.309441
314	0.0001	0.309451
314.5	0.0001	0.309461
315	0.0001	0.309472
315.5	0.0001	0.309482
316	0.0001	0.309492
316.5	0.0001	0.309502
317	0.0001	0.309512
317.5	0.0001	0.309522
318	0.0001	0.309532
318.5	0.0001	0.309542
319	0.0001	0.309552
319.5	0.0001	0.309562
320	0.0001	0.309572
320.5	0.0001	0.309583
321	0.0001	0.309593
321.5	0.0001	0.309603
322	0.0001	0.309613
322.5	0.0001	0.309623
323	0.0001	0.309633
323.5	0.0001	0.309643
324	0.0001	0.309653
324.5	0.0001	0.309663
325	0.0001	0.309673
325.5	0.0001	0.309683
326	0.0001	0.309694
326.5	0.0001	0.309704
327	0.0001	0.309714
327.5	0.0001	0.309724
328	0.0001	0.309734
328.5	0.0001	0.309744
329	0.0001	0.309754
329.5	0.0001	0.309764
330	0.0001	0.309774
330.5	0.0001	0.309784
331	0.0001	0.309795
331.5	0.0001	0.309805
332	0.0001	0.309815
332.5	0.0001	0.309825
333	0.0001	0.309835
333.5	0.0001	0.309845
334	0.0001	0.309855
334.5	0.0001	0.309865
335	0.0001	0.309875
335.5	0.0001	0.309885
336	0.0001	0.309896
336.5	0.0001	0.309906
337	0.0001	0.309916
337.5	0.0001	0.309926
338	0.0001	0.309936
338.5	0.0001	0.309946
339	0.0001	0.309956
339.5	0.0001	0.309966
340	0.0001	0.309976
340.5	0.0001	0.309986
341	0.0001	0.309997
341.5	0.0001	0.310007
342	0.0001	0.310017
342.5	0.0001	0.310027
343	0.0001	0.310037
343.5	0.0001	0.310047
344	0.0001	0.310057
344.5	0.0001	0.310067
345	0.0001	0.310077
345.5	0.0001	0.310088
346	0.0001	0.310098
346.5	0.0001	0.310108
347	0.0001	0.310118
347.5	0.0001	0.310128
348	0.0001	0.310138
348.5	0.0001	0.310148
349	0.0001	0.310158
349.5	0.0001	0.310168
350	0.0001	0.310179
350.5	0.0001	0.310189
351	0.0001	0.310199
351.5	0.0001	0.310209
352	0.0001	0.310219
352.5	0.0001	0.310229
353	0.0001	0.310239
353.5	0.0001	0.310249
354	0.0001	0.31026
354.5	0.0001	0.31027
355	0.0001	0.31028
355.5	0.0001	0.31029
356	0.0001	0.3103
356.5	0.0001	0.31031
357	0.0001	0.31032
357.5	0.0001	0.31033
358	0.0001	0.31034
358.5	0.0001	0.310351
359	0.0001	0.310361
359.5	0.0001	0.310371
360	0.0001	0.310381
360.5	0.0001	0.310391
361	0.0001	0.310401
361.5	0.0001	0.310411
362	0.0001	0.310421
362.5	0.0001	0.310432
363	0.0001	0.310442
363.5	0.0001	0.310452
364	0.0001	0.310462
364.5	0.0001	0.310472
365	0.0001	0.310482
365.5	0.0001	0.310492
366	0.0001	0.310502
366.5	0.0001	0.310513
367	0.0001	0.310523
367.5	0.0001	0.310533
368	0.0001	0.310543
368.5	0.0001	0.310553
369	0.0001	0.310563
369.5	0.0001	0.310573
370	0.0001	0.310583
370.5	0.0001	0.310594
371	0.0001	0.310604
371.5	0.0001	0.310614
372	0.0001	0.310624
372.5	0.0001	0.310634
373	0.0001	0.310644
373.5	0.0001	0.310654
374	0.0001	0.310664
374.5	0.0001	0.310675
375	0.0001	0.310685
375.5	0.0001	0.310695
376	0.0001	0.310705
376.5	0.0001	0.310715
377	0.0001	0.310725
377.5	0.0001	0.310735
378	0.0001	0.310746
378.5	0.0001	0.310756
379	0.0001	0.310766
379.5	0.0001	0.310776
380	0.0001	0.310786
380.5	0.0001	0.310796
381	0.0001	0.310806
381.5	0.0001	0.310817
382	0.0001	0.310827
382.5	0.0001	0.310837
383	0.0001	0.310847
383.5	0.0001	0.310857
384	0.0001	0.310867
384.5	0.0001	0.310877
385	0.0001	0.310887
385.5	0.0001	0.310898
386	0.0001	0.310908
386.5	0.0001	0.310918
387	0.0001	0.310928
387.5	0.0001	0.310938
388	0.0001	0.310948
388.5	0.0001	0.310958
389	0.0001	0.310969
389.5	0.0001	0.310979
390	0.0001	0.310989
390.5	0.0001	0.310999
391	0.0001	0.311009
391.5	0.0001	0.311019
392	0.0001	0.311029
392.5	0.0001	0.31104
393	0.0001	0.31105
393.5	0.0001	0.31106
394	0.0001	0.31107
394.5	0.0001	0.31108
395	0.0001	0.31109
395.5	0.0001	0.311101
396	0.0001	0.311111
396.5	0.0001	0.311121
397	0.0001	0.311131
397.5	0.0001	0.311141
398	0.0001	0.311151
398.5	0.0001	0.311161
399	0.0001	0.311172
399.5	0.0001	0.311182
400	0.0001	0.311192
400.5	0.0001	0.311202
401	0.0001	0.311212
401.5	0.0001	0.311222
402	0.0001	0.311232
402.5	0.0001	0.311243
403	0.0001	0.311253
403.5	0.0001	0.311263
404	0.0001	0.311273
404.5	0.0001	0.311283
405	0.0001	0.311293
405.5	0.0001	0.311304
406	0.0001	0.311314
406.5	0.0001	0.311324
407	0.0001	0.311334
407.5	0.0001	0.311344
408	0.0001	0.311354
408.5	0.0001	0.311365
409	0.0001	0.311375
409.5	0.0001	0.311385
410	0.0001	0.311395
410.5	0.0001	0.311405
411	0.0001	0.311415
411.5	0.0001	0.311425
412	0.0001	0.311436
412.5	0.0001	0.311446
413	0.0001	0.311456
413.5	0.0001	0.311466
414	0.0001	0.311476
414.5	0.0001	0.311486
415	0.0001	0.311497
415.5	0.0001	0.311507
416	0.0001	0.311517
416.5	0.0001	0.311527
417	0.0001	0.311537
417.5	0.0001	0.311547
418	0.0001	0.311558
418.5	0.0001	0.311568
419	0.0001	0.311578
419.5	0.0001	0.311588
420	0.0001	0.311598
420.5	0.0001	0.311608
421	0.0001	0.311619
421.5	0.0001	0.311629
422	0.0001	0.311639
422.5	0.0001	0.311649
423	0.0001	0.311659
423.5	0.0001	0.311669
424	0.0001	0.31168
424.5	0.0001	0.31169
425	0.0001	0.3117
425.5	0.0001	0.31171
426	0.0001	0.31172
426.5	0.0001	0.31173
427	0.0001	0.311741
427.5	0.0001	0.311751
428	0.0001	0.311761
428.5	0.0001	0.311771
429	0.0001	0.311781
429.5	0.0001	0.311791
430	0.0001	0.311802
430.5	0.0001	0.311812
431	0.0001	0.311822
431.5	0.0001	0.311832
432	0.0001	0.311842
432.5	0.0001	0.311853
433	0.0001	0.311863
433.5	0.0001	0.311873
434	0.0001	0.311883
434.5	0.0001	0.311893
435	0.0001	0.311903
435.5	0.0001	0.311914
436	0.0001	0.311924
436.5	0.0001	0.311934
437	0.0001	0.311944
437.5	0.0001	0.311954
438	0.0001	0.311964
438.5	0.0001	0.311975
439	0.0001	0.311985
439.5	0.0001	0.311995
440	0.0001	0.312005
440.5	0.0001	0.312015
441	0.0001	0.312026
441.5	0.0001	0.312036
442	0.0001	0.312046
442.5	0.0001	0.312056
443	0.0001	0.312066
443.5	0.0001	0.312076
444	0.0001	0.312087
444.5	0.0001	0.312097
445	0.0001	0.312107
445.5	0.0001	0.312117
446	0.0001	0.312127
446.5	0.0001	0.312138
447	0.0001	0.312148
447.5	0.0001	0.312158
448	0.0001	0.312168
448.5	0.0001	0.312178
449	0.0001	0.312189
449.5	0.0001	0.312199
450	0.0001	0.312209
450.5	0.0001	0.312219
451	0.0001	0.312229
451.5	0.0001	0.31224
452	0.0001	0.31225
452.5	0.0001	0.31226
453	0.0001	0.31227
453.5	0.0001	0.31228
454	0.0001	0.31229
454.5	0.0001	0.312301
455	0.0001	0.312311
455.5	0.0001	0.312321
456	0.0001	0.312331
456.5	0.0001	0.312341
457	0.0001	0.312352
457.5	0.0001	0.312362
458	0.0001	0.312372
458.5	0.0001	0.312382
459	0.0001	0.312392
459.5	0.0001	0.312403
460	0.0001	0.312413
460.5	0.0001	0.312423
461	0.0001	0.312433
461.5	0.0001	0.312443
462	0.0001	0.312454
462.5	0.0001	0.312464
463	0.0001	0.312474
463.5	0.0001	0.312484
464	0.0001	0.312494
464.5	0.0001	0.312505
465	0.0001	0.312515
465.5	0.0001	0.312525
466	0.0001	0.312535
466.5	0.0001	0.312545
467	0.0001	0.312556
467.5	0.0001	0.312566
468	0.0001	0.312576
468.5	0.0001	0.312586
469	0.0001	0.312596
469.5	0.0001	0.312607
470	0.0001	0.312617
470.5	0.0001	0.312627
471	0.0001	0.312637
471.5	0.0001	0.312647
472	0.0001	0.312658
472.5	0.0001	0.312668
473	0.0001	0.312678
473.5	0.0001	0.312688
474	0.0001	0.312698
474.5	0.0001	0.312709
475	0.0001	0.312719
475.5	0.0001	0.312729
476	0.0001	0.312739
476.5	0.0001	0.31275
477	0.0001	0.31276
477.5	0.0001	0.31277
478	0.0001	0.31278
478.5	0.0001	0.31279
479	0.0001	0.312801
479.5	0.0001	0.312811
480	0.0001	0.312821
480.5	0.0001	0.312831
481	0.0001	0.312841
481.5	0.0001	0.312852
482	0.0001	0.312862
482.5	0.0001	0.312872
483	0.0001	0.312882
483.5	0.0001	0.312892
484	0.0001	0.312903
484.5	0.0001	0.312913
485	0.0001	0.312923
485.5	0.0001	0.312933
486	0.0001	0.312944
486.5	0.0001	0.312954
487	0.0001	0.312964
487.5	0.0001	0.312974
488	0.0001	0.312984
488.5	0.0001	0.312995
489	0.0001	0.313005
489.5	0.0001	0.313015
490	0.0001	0.313025
490.5	0.0001	0.313036
491	0.0001	0.313046
491.5	0.0001	0.313056
492	0.0001	0.313066
492.5	0.0001	0.313076
493	0.0001	0.313087
493.5	0.0001	0.313097
494	0.0001	0.313107
494.5	0.0001	0.313117
495	0.0001	0.313128
495.5	0.0001	0.313138
496	0.0001	0.313148
496.5	0.0001	0.313158
497	0.0001	0.313168
497.5	0.0001	0.313179
498	0.0001	0.313189
498.5	0.0001	0.313199
499	0.0001	0.313209
499.5	0.0001	0.31322
500	0.0001	0.31323
500.5	0.0001	0.31324
501	0.0001	0.31325
501.5	0.0001	0.31326
502	0.0001	0.313271
502.5	0.0001	0.313281
503	0.0001	0.313291
503.5	0.0001	0.313301
504	0.0001	0.313312
504.5	0.0001	0.313322
505	0.0001	0.313332
505.5	0.0001	0.313342
506	0.0001	0.313353
506.5	0.0001	0.313363
507	0.0001	0.313373
507.5	0.0001	0.313383
508	0.0001	0.313393
508.5	0.0001	0.313404
509	0.0001	0.313414
509.5	0.0001	0.313424
510	0.0001	0.313434
510.5	0.0001	0.313445
511	0.0001	0.313455
511.5	0.0001	0.313465
512	0.0001	0.313475
512.5	0.0001	0.313486
513	0.0001	0.313496
513.5	0.0001	0.313506
514	0.0001	0.313516
514.5	0.0001	0.313527
515	0.0001	0.313537
515.5	0.0001	0.313547
516	0.0001	0.313557
516.5	0.0001	0.313568
517	0.0001	0.313578
517.5	0.0001	0.313588
518	0.0001	0.313598
518.5	0.0001	0.313608
519	0.0001	0.313619
519.5	0.0001	0.313629
520	0.0001	0.313639
520.5	0.0001	0.313649
521	0.0001	0.31366
521.5	0.0001	0.31367
522	0.0001	0.31368
522.5	0.0001	0.31369
523	0.0001	0.313701
523.5	0.0001	0.313711
524	0.0001	0.313721
524.5	0.0001	0.313731
525	0.0001	0.313742
525.5	0.0001	0.313752
526	0.0001	0.313762
526.5	0.0001	0.313772
527	0.0001	0.313783
527.5	0.0001	0.313793
528	0.0001	0.313803
528.5	0.0001	0.313813
529	0.0001	0.313824
529.5	0.0001	0.313834
530	0.0001	0.313844
530.5	0.0001	0.313854
531	0.0001	0.313865
531.5	0.0001	0.313875
532	0.0001	0.313885
532.5	0.0001	0.313895
533	0.0001	0.313906
533.5	0.0001	0.313916
534	0.0001	0.313926
534.5	0.0001	0.313936
535	0.0001	0.313947
535.5	0.0001	0.313957
536	0.0001	0.313967
536.5	0.0001	0.313977
537	0.0001	0.313988
537.5	0.0001	0.313998
538	0.0001	0.314008
