0	0.0001	0.30319
1	0.0001	0.30321
2	0.0001	0.30323
3	0.0001	0.303249
4	0.0001	0.303269
5	0.0001	0.303289
6	0.0001	0.303308
7	0.0001	0.303328
8	0.0001	0.303348
9	0.0001	0.303368
10	0.0001	0.303387
11	0.0001	0.303407
12	0.0001	0.303427
13	0.0001	0.303446
14	0.0001	0.303466
15	0.0001	0.303486
16	0.0001	0.303506
17	0.0001	0.303525
18	0.0001	0.303545
19	0.0001	0.303565
20	0.0001	0.303585
21	0.0001	0.303604
22	0.0001	0.303624
23	0.0001	0.303644
24	0.0001	0.303664
25	0.0001	0.303683
26	0.0001	0.303703
27	0.0001	0.303723
28	0.0001	0.303743
29	0.0001	0.303762
30	0.0001	0.303782
31	0.0001	0.303802
32	0.0001	0.303822
33	0.0001	0.303841
34	0.0001	0.303861
35	0.0001	0.303881
36	0.0001	0.303901
37	0.0001	0.30392
38	0.0001	0.30394
39	0.0001	0.30396
40	0.0001	0.30398
41	0.0001	0.303999
42	0.0001	0.304019
43	0.0001	0.304039
44	0.0001	0.304059
45	0.0001	0.304079
46	0.0001	0.304098
47	0.0001	0.304118
48	0.0001	0.304138
49	0.0001	0.304158
50	0.0001	0.304177
51	0.0001	0.304197
52	0.0001	0.304217
53	0.0001	0.304237
54	0.0001	0.304257
55	0.0001	0.304276
56	0.0001	0.304296
57	0.0001	0.304316
58	0.0001	0.304336
59	0.0001	0.304355
60	0.0001	0.304375
61	0.0001	0.304395
62	0.0001	0.304415
63	0.0001	0.304435
64	0.0001	0.304454
65	0.0001	0.304474
66	0.0001	0.304494
67	0.0001	0.304514
68	0.0001	0.304534
69	0.0001	0.304554
70	0.0001	0.304573
71	0.0001	0.304593
72	0.0001	0.304613
73	0.0001	0.304633
74	0.0001	0.304653
75	0.0001	0.304672
76	0.0001	0.304692
77	0.0001	0.304712
78	0.0001	0.304732
79	0.0001	0.304752
80	0.0001	0.304772
81	0.0001	0.304791
82	0.0001	0.304811
83	0.0001	0.304831
84	0.0001	0.304851
85	0.0001	0.304871
86	0.0001	0.30489
87	0.0001	0.30491
88	0.0001	0.30493
89	0.0001	0.30495
90	0.0001	0.30497
91	0.0001	0.30499
92	0.0001	0.30501
93	0.0001	0.305029
94	0.0001	0.305049
95	0.0001	0.305069
96	0.0001	0.305089
97	0.0001	0.305109
98	0.0001	0.305129
99	0.0001	0.305148
100	0.0001	0.305168
101	0.0001	0.305188
102	0.0001	0.305208
103	0.0001	0.305228
104	0.0001	0.305248
105	0.0001	0.305268
106	0.0001	0.305287
107	0.0001	0.305307
108	0.0001	0.305327
109	0.0001	0.305347
110	0.0001	0.305367
111	0.0001	0.305387
112	0.0001	0.305407
113	0.0001	0.305427
114	0.0001	0.305446
115	0.0001	0.305466
116	0.0001	0.305486
117	0.0001	0.305506
118	0.0001	0.305526
119	0.0001	0.305546
120	0.0001	0.305566
121	0.0001	0.305586
122	0.0001	0.305605
123	0.0001	0.305625
124	0.0001	0.305645
125	0.0001	0.305665
126	0.0001	0.305685
127	0.0001	0.305705
128	0.0001	0.305725
129	0.0001	0.305745
130	0.0001	0.305765
131	0.0001	0.305785
132	0.0001	0.305804
133	0.0001	0.305824
134	0.0001	0.305844
135	0.0001	0.305864
136	0.0001	0.305884
137	0.0001	0.305904
138	0.0001	0.305924
139	0.0001	0.305944
140	0.0001	0.305964
141	0.0001	0.305984
142	0.0001	0.306004
143	0.0001	0.306023
144	0.0001	0.306043
145	0.0001	0.306063
146	0.0001	0.306083
147	0.0001	0.306103
148	0.0001	0.306123
149	0.0001	0.306143
150	0.0001	0.306163
151	0.0001	0.306183
152	0.0001	0.306203
153	0.0001	0.306223
154	0.0001	0.306243
155	0.0001	0.306263
156	0.0001	0.306283
157	0.0001	0.306302
158	0.0001	0.306322
159	0.0001	0.306342
160	0.0001	0.306362
161	0.0001	0.306382
162	0.0001	0.306402
163	0.0001	0.306422
164	0.0001	0.306442
165	0.0001	0.306462
166	0.0001	0.306482
167	0.0001	0.306502
168	0.0001	0.306522
169	0.0001	0.306542
170	0.0001	0.306562
171	0.0001	0.306582
172	0.0001	0.306602
173	0.0001	0.306622
174	0.0001	0.306642
175	0.0001	0.306662
176	0.0001	0.306682
177	0.0001	0.306702
178	0.0001	0.306722
179	0.0001	0.306742
180	0.0001	0.306761
181	0.0001	0.306781
182	0.0001	0.306801
183	0.0001	0.306821
184	0.0001	0.306841
185	0.0001	0.306861
186	0.0001	0.306881
187	0.0001	0.306901
188	0.0001	0.306921
189	0.0001	0.306941
190	0.0001	0.306961
191	0.0001	0.306981
192	0.0001	0.307001
193	0.0001	0.307021
194	0.0001	0.307041
195	0.0001	0.307061
196	0.0001	0.307081
197	0.0001	0.307101
198	0.0001	0.307121
199	0.0001	0.307141
200	0.0001	0.307161
201	0.0001	0.307181
202	0.0001	0.307201
203	0.0001	0.307221
204	0.0001	0.307241
205	0.0001	0.307261
206	0.0001	0.307281
207	0.0001	0.307301
208	0.0001	0.307321
209	0.0001	0.307341
210	0.0001	0.307361
211	0.0001	0.307381
212	0.0001	0.307401
213	0.0001	0.307421
214	0.0001	0.307441
215	0.0001	0.307461
216	0.0001	0.307482
217	0.0001	0.307502
218	0.0001	0.307522
219	0.0001	0.307542
220	0.0001	0.307562
221	0.0001	0.307582
222	0.0001	0.307602
223	0.0001	0.307622
224	0.0001	0.307642
225	0.0001	0.307662
226	0.0001	0.307682
227	0.0001	0.307702
228	0.0001	0.307722
229	0.0001	0.307742
230	0.0001	0.307762
231	0.0001	0.307782
232	0.0001	0.307802
233	0.0001	0.307822
234	0.0001	0.307842
235	0.0001	0.307862
236	0.0001	0.307882
237	0.0001	0.307902
238	0.0001	0.307922
239	0.0001	0.307943
240	0.0001	0.307963
241	0.0001	0.307983
242	0.0001	0.308003
243	0.0001	0.308023
244	0.0001	0.308043
245	0.0001	0.308063
246	0.0001	0.308083
247	0.0001	0.308103
248	0.0001	0.308123
249	0.0001	0.308143
250	0.0001	0.308163
251	0.0001	0.308183
252	0.0001	0.308203
253	0.0001	0.308224
254	0.0001	0.308244
255	0.0001	0.308264
256	0.0001	0.308284
257	0.0001	0.308304
258	0.0001	0.308324
259	0.0001	0.308344
260	0.0001	0.308364
261	0.0001	0.308384
262	0.0001	0.308404
263	0.0001	0.308424
264	0.0001	0.308445
265	0.0001	0.308465
266	0.0001	0.308485
267	0.0001	0.308505
268	0.0001	0.308525
269	0.0001	0.308545
270	0.0001	0.308565
271	0.0001	0.308585
272	0.0001	0.308605
273	0.0001	0.308625
274	0.0001	0.308646
275	0.0001	0.308666
276	0.0001	0.308686
277	0.0001	0.308706
278	0.0001	0.308726
279	0.0001	0.308746
280	0.0001	0.308766
281	0.0001	0.308786
282	0.0001	0.308807
283	0.0001	0.308827
